@ Capacidad resistente de las secciones según EN 1993-1-1:2005
@ ------------------------------------------------------------
@
@ 2016-02-05 Pedro Biel
@
@ Unidades en [kN]; [kNm]
@
@ Perfil; Nominal; N.plRd_S235; N.plRd_S275; N.plRd_S275; M.elyRd_S235; M.elyRd_S275; M.elyRd_S355; M.elzRd_S235; M.elzRd_S275; M.elzRd_S355; M.plyRd_S235; M.plyRd_S275; M.plyRd_S355; M.plzRd_S235; M.plzRd_S275; M.plzRd_S355; V.plyRd_S235; V.plyRd_S275; V.plyRd_S355; V.plzRd_S235; V.plzRd_S275; V.plzRd_S355
@
UB,254x146x37,1108.4950000000001,1297.175,1297.175,101.661,118.965,153.573,18.3206,21.439,27.6758,113.552,132.88,171.536,28.059,32.835,42.387,433.0168588141576,506.7218560591206,654.1318505490466,238.65639402356965,279.2787589637518,360.52348884411583
UB,254x146x43,1287.095,1506.175,1506.175,118.4635,138.6275,178.9555,21.61295,25.29175,32.64935,133.0805,155.7325,201.03649999999996,33.1585,38.8025,50.0905,507.62581337559067,594.0302071416487,766.8389946737647,274.0681727843154,320.7180745348371,414.0178780358807
UB,305x102x25,742.6,869.0,869.0,68.6435,80.3275,103.69550000000001,5.687,6.655,8.591,80.37,94.05,121.41,9.12035,10.67275,13.777550000000002,192.98741038040106,225.83633129621398,291.5341731278399,255.7517354942745,299.28394579117224,386.3483663849679
UB,305x102x28,843.1800000000001,986.7,986.7,81.686,95.59,123.39800000000001,7.17455,8.39575,10.838149999999999,94.6815,110.7975,143.0295,11.38575,13.32375,17.19975,243.09032862089217,284.46740583295895,367.22156025709245,269.0481121937115,314.84353554583265,406.4343822500749
UB,305x102x33,983.0049999999999,1150.325,1150.325,97.713,114.345,147.609,8.90885,10.425249999999998,13.45805,112.988,132.22,170.684,14.109399999999999,16.511,21.3142,300.09650856002975,351.17676533620505,453.33727888855555,299.30415305059387,350.2495408038865,452.14031631047163
UB,305x127x37,1108.73,1297.45,1297.45,110.7085,129.5525,167.2405,12.80515,14.98475,19.34395,126.759,148.335,191.487,20.07135,23.48775,30.32055,358.2912217633211,419.2769616379289,541.2484413871447,318.02762228041354,372.1599835196328,480.4247059980715
UB,305x127x42,1254.9,1468.5,1468.5,125.396,146.74,189.428,14.69925,17.20125,22.20525,144.1725,168.7125,217.7925,23.12635,27.06275,34.93554999999999,408.1254989235582,477.5936689531001,616.5300090121838,358.7308162582821,419.791380727777,541.9125096667666
UB,305x127x48,1438.905,1683.825,1683.825,144.6895,169.3175,218.57350000000002,17.293650000000003,20.23725,26.12445,167.0145,195.4425,252.29850000000002,27.2835,31.9275,41.2155,476.0102858398476,557.0333132168429,719.0793679708336,405.6751666460906,474.7262588411698,612.8284432313283
UB,305x165x40,1206.02,1411.3,1411.3,131.7175,154.1375,198.9775,21.77275,25.47875,32.89075,146.4285,171.3525,221.2005,33.2995,38.9675,50.30349999999999,456.6898364316859,534.4242766753771,689.8931571627595,272.5757223384602,318.9715899705385,411.7633252346952
UB,305x165x46,1380.625,1615.625,1615.625,151.7395,177.5675,229.22350000000003,25.4035,29.7275,38.3755,169.2,198.0,255.6,38.8925,45.5125,58.7525,530.5688470477826,620.8784380346392,801.4976200083524,305.68098677379334,357.7117930331624,461.77340555190057
UB,305x165x54,1616.0949999999998,1891.175,1891.175,177.096,207.24,267.528,29.939,35.035,45.227,198.8335,232.6775,300.3655,45.966,53.79,69.438,620.4604941747727,726.0707910555852,937.29138481721,360.35894401739677,421.69663661610264,544.3720218135143
UB,356x127x33,990.0550000000001,1158.575,1158.575,111.0845,129.9925,167.8085,10.50215,12.28975,15.864949999999999,127.5815,149.2975,192.7295,16.518150000000002,19.32975,24.95295,289.23689640673445,338.4687085610722,436.9323328697477,312.8718843765501,366.1266732066012,472.63625086670334
UB,356x127x39,1169.595,1368.675,1368.675,135.266,158.29,204.338,13.348,15.62,20.164,154.7475,181.0875,233.7675,20.92675,24.48875,31.61275,365.8403074730831,428.11099810679934,552.6523793742318,348.555017763815,407.8835314257409,526.5405587495928
UB,356x171x45,1347.2549999999999,1576.575,1576.575,161.3745,188.8425,243.77850000000004,22.280350000000002,26.07275,33.65755,182.031,213.015,274.983,34.451,40.315,52.043,450.3591329949947,527.0160066962704,680.3297540988218,363.4795222223667,425.348377068727,549.0860867614476
UB,356x171x51,1525.3849999999998,1785.025,1785.025,187.154,219.01,282.722,26.5315,31.0475,40.0795,210.56,246.4,318.08,40.937,47.905,61.840999999999994,535.1791621523427,626.2734876250818,808.4621385705601,388.8511798019049,455.0386146618036,587.4134843816009
UB,356x171x57,1705.1600000000003,1995.4,1995.4,210.56,246.4,318.08,30.244499999999995,35.3925,45.68849999999999,237.35,277.75,358.55,46.718,54.67,70.574,607.4544669257114,710.850971934343,917.6439819516063,427.2478594543609,499.9708993614862,645.4169791757366
UB,356x171x67,2009.0149999999999,2350.975,2350.975,251.685,294.525,380.205,36.9655,43.2575,55.84150000000001,284.585,333.025,429.905,57.105,66.825,86.265,737.8783546158631,863.4746702951588,1114.6673016537507,484.91071758967485,567.4487120730237,732.5247010397215
UB,406x140x39,1166.775,1365.375,1365.375,147.721,172.865,223.153,13.583,15.895,20.519,170.0695,199.0175,256.91350000000006,21.34975,24.98375,32.251749999999994,330.9115399475415,387.2369084492507,499.8876454526691,374.0623526566126,437.7325403428446,565.0729157153085
UB,406x140x46,1378.04,1612.6,1612.6,182.83,213.95,276.19,17.784800000000004,20.812000000000005,26.866400000000002,208.586,244.09,315.098,27.7535,32.4775,41.9255,432.1702323794178,505.73112299719116,652.8529042327375,404.7254254532736,473.6148595729798,611.3937278123921
UB,406x178x54,1620.325,1896.125,1896.125,218.55,255.75,330.15,27.0015,31.5975,40.7895,247.925,290.125,374.525,41.9005,49.0325,63.29650000000001,525.5949167436871,615.057881295804,793.983810400038,451.5340985278225,528.3909663623456,682.1047020313915
UB,406x178x60,1798.22,2104.3,2104.3,249.805,292.325,377.365,31.795500000000004,37.2075,48.03150000000001,281.765,329.725,425.645,49.115,57.475,74.195,617.9070471392281,723.0827147373946,933.4340499337275,469.4435038780847,549.3487811339289,709.1593356456174
UB,406x178x67,2010.19,2352.35,2352.35,279.415,326.975,422.095,35.8845,41.9925,54.208499999999994,316.31,370.15,477.83,55.601,65.065,83.993,693.8103632691574,811.9057442511416,1048.0965062151101,523.4430745553904,612.5397680967335,790.7331551794196
UB,406x178x74,2220.985,2599.025,2599.025,310.905,363.825,469.665,40.467,47.355,61.13099999999999,352.735,412.775,532.855,62.745,73.425,94.785,779.3304873629245,911.982485211933,1177.2864809099497,567.8095559912672,664.4579910536106,857.7548611782973
UB,406x178x85,2542.7,2975.5,2975.5,355.32,415.8,536.76,46.8355,54.8075,70.7515,405.375,474.375,612.375,72.8735,85.2775,110.08550000000001,893.8964106792986,1046.048991220456,1350.3541523027702,651.9294902121958,762.8962119504419,984.829655426934
UB,457x152x52,1566.04,1832.6,1832.6,223.25,261.25,337.25,19.890400000000003,23.276,30.0472,257.56,301.4,389.08,31.325500000000005,36.6575,47.32150000000001,450.7634513885082,527.4891452418713,680.9405329485975,494.8151614576228,579.0390187270054,747.4867332657707
UB,457x152x60,1791.405,2096.325,2096.325,263.67,308.55,398.31,24.4165,28.5725,36.8845,302.445,353.925,456.885,38.3285,44.8525,57.9005,551.8186278504952,645.7452028037712,833.5983527103226,533.8902276763768,624.7651600468238,806.515024787718
UB,457x152x67,2010.425,2352.625,2352.625,296.805,347.325,448.365,27.8945,32.6425,42.1385,341.455,399.575,515.815,43.8745,51.3425,66.2785,626.0151233796194,732.5708890612567,945.6824204245315,594.537986703401,695.7359418869586,898.1318522540738
UB,457x152x74,2220.2799999999997,2598.2,2598.2,332.29,388.85,501.97,31.866,37.29,48.138,382.345,447.425,577.585,50.0785,58.6025,75.6505,712.2516236873971,833.4859426129115,1075.9545804639404,638.7687908260182,747.4953935198084,964.9485989073889
UB,457x152x82,2455.75,2873.75,2873.75,369.185,432.025,557.705,35.8375,41.9375,54.1375,425.585,498.025,642.905,56.494,66.11,85.342,796.4719591201376,932.0416542895227,1203.181044628293,701.0446776121572,820.3714312482691,1059.024938520493
UB,457x191x67,2009.4850000000001,2351.525,2351.525,304.56,356.4,460.08,35.9315,42.0475,54.2795,345.685,404.525,522.205,55.7655,65.2575,84.2415,654.4340934149672,765.8271305919828,988.6132049460142,555.462920484647,650.0098005671402,839.1035607321264
UB,457x191x74,2223.805,2602.325,2602.325,342.63,400.95,517.59,41.2425,48.2625,62.3025,388.455,454.575,586.815,63.94350000000001,74.8275,96.59550000000002,749.1558528939979,876.6717427482954,1131.7035224568904,592.6385043177671,693.5131433505785,895.2624214162013
UB,457x191x82,2455.75,2873.75,2873.75,378.585,443.025,571.905,45.966,53.79,69.438,430.285,503.525,650.005,71.4165,83.5725,107.88449999999999,830.5622408497351,971.9345371645837,1254.6791297942807,652.7435540917531,763.8488398946047,986.0594115003078
UB,457x191x89,2674.3,3129.5,3129.5,415.95,486.75,628.35,51.183,59.895,77.319,473.29,553.85,714.97,79.524,93.06,120.13199999999999,921.6912650736527,1078.5748846606575,1392.3421238346668,696.0246170215535,814.4968922592645,1051.441442734687
UB,457x191x98,2944.55,3445.75,3445.75,459.895,538.175,694.735,57.2225,66.9625,86.4425,524.52,613.8,792.36,89.0415,104.1975,134.5095,1025.416571060588,1199.9555618794116,1549.0335435170587,758.7075357474712,887.8492439598065,1146.1326603844777
UB,457x191x106,3165.45,3704.25,3704.25,489.035,572.275,738.755,60.912,71.28,92.016,560.475,655.875,846.675,95.2455,111.4575,143.8815,1084.4416294210275,1269.0274386841813,1638.1990572104885,832.2446395341537,973.9033015825204,1257.2206256792535
UB,533x165x66,1968.595,2303.675,2303.675,314.195,367.675,474.635,24.4165,28.5725,36.8845,367.305,429.825,554.865,39.057,45.705,59.00099999999999,510.4180524824724,597.2977209901273,771.057058005437,680.1503713701848,795.9206473480883,1027.461199303896
UB,533x165x74,2239.08,2620.2,2620.2,365.19,427.35,551.67,29.4925,34.5125,44.5525,425.35,497.75,642.55,47.0705,55.0825,71.1065,612.6102048295745,716.8842822473746,925.4324370829745,745.9538683010721,872.9247395012547,1126.8664819016196
UB,533x165x85,2535.65,2967.25,2967.25,426.76,499.4,644.68,35.767,41.855,54.03099999999999,494.675,578.875,747.275,56.823,66.495,85.839,743.240322035881,869.7493130207118,1122.7672949903736,802.5313079303096,939.1323816205752,1212.3345290011061
UB,533x210x82,2460.45,2879.25,2879.25,423.0,495.0,639.0,45.1905,52.8825,68.2665,483.865,566.225,730.945,70.594,82.61,106.64199999999998,747.896767426949,875.1983448613234,1129.801499730072,735.2353605535668,860.38180490311,1110.6746936021968
UB,533x210x92,2758.9,3228.5,3228.5,486.92,569.8,735.56,53.6505,62.7825,81.0465,554.6,649.0,837.8,83.566,97.79,126.23800000000001,885.9945639550617,1036.8021493091148,1338.417320017221,781.637001688337,914.6815977203944,1180.7707897845091
UB,533x210x101,3024.45,3539.25,3539.25,538.62,630.3,813.66,60.25399999999999,70.51,91.02199999999999,613.82,718.3,927.26,93.859,109.835,141.787,991.5298053008794,1160.3008359903909,1497.8428973694133,839.7068917634297,982.6357244040133,1268.493389685181
UB,533x210x109,3264.15,3819.75,3819.75,582.095,681.175,879.335,65.612,76.78,99.116,664.58,777.7,1003.94,102.413,119.845,154.709,1075.3892390803499,1258.4342159450903,1624.5241696745709,903.068197055645,1056.7819327246912,1364.209404062783
UB,533x210x122,3651.9,4273.5,4273.5,656.355,768.075,991.515,75.1295,87.9175,113.4935,751.06,878.9,1134.58,117.4295,137.4175,177.3935,1224.7509661552713,1433.2192157136153,1850.1557148303032,993.7006423130324,1162.8411771748254,1501.1222468984108
UB,533x210x138,4140.7,4845.5,4845.5,737.665,863.225,1114.345,84.9995,99.4675,128.4035,849.995,994.675,1284.035,133.7385,156.5025,202.0305,1370.4494057721845,1603.7173897334076,2070.2533576558535,1152.9858080797583,1349.238711582696,1741.7445185885713
UB,610x178x82,2453.4,2871.0,2871.0,439.685,514.525,664.205,31.913000000000004,37.345,48.20900000000001,516.765,604.725,780.645,51.3005,60.0325,77.4965,618.2543810611725,723.489169326904,933.9587458583668,860.1941660656236,1006.6101943321125,1299.442250865091
UB,610x178x92,2763.6,3234.0,3234.0,504.075,589.875,761.475,37.835,44.275,57.155,591.025,691.625,892.825,60.7475,71.0875,91.7675,728.5871722038482,852.6020100257799,1100.6316856696433,942.1432632743988,1102.5080740445094,1423.2376955847303
UB,610x229x101,3029.15,3544.75,3544.75,591.025,691.625,892.825,60.18350000000001,70.4275,90.91550000000001,677.035,792.275,1022.755,94.047,110.055,142.071,914.0526323371394,1069.636059117929,1380.8029126795084,907.138516453432,1061.5450724455054,1370.3581844296525
UB,610x229x113,3381.65,3957.25,3957.25,675.39,790.35,1020.27,70.735,82.775,106.855,771.035,902.275,1164.755,110.2855,129.0575,166.6015,1071.2700758497892,1253.6139185476259,1618.301603943299,967.3792435406774,1132.0395403135587,1461.3601338593212
UB,610x229x125,3743.55,4380.75,4380.75,756.935,885.775,1143.455,80.699,94.435,121.90699999999998,863.86,1010.9,1304.98,125.819,147.235,190.067,1217.948105668437,1425.2584215268942,1839.8790532438093,1043.087184339513,1220.6339391207068,1575.7274486830943
UB,610x229x140,4187.7,4900.5,4900.5,851.17,996.05,1285.81,91.979,107.635,138.947,973.37,1139.05,1470.41,143.679,168.135,217.047,1380.4949540459224,1615.4728185643776,2085.4285476012874,1152.7144534532392,1348.9211689346416,1741.3345998974467
UB,610x229x153,4598.95,5381.75,5381.75,944.465,1105.225,1426.745,102.5775,120.0375,154.9575,1081.47,1265.55,1633.71,160.364,187.66,242.252,1547.2912158746974,1810.6599334703908,2337.397368661777,1243.618253337146,1455.2979560328301,1878.6573614241993
UB,610x305x149,4465.0,5225.0,5225.0,966.085,1130.525,1459.405,143.5145,167.9425,216.79850000000002,1079.59,1263.35,1630.87,220.2655,257.7575,332.7415,1629.365136211672,1906.7038828008929,2461.3813759793347,1068.86587385883,1250.8004906858648,1614.6697243399346
UB,610x305x179,5360.35,6272.75,6272.75,1159.725,1357.125,1751.925,174.605,204.325,263.765,1303.545,1525.425,1969.185,268.84,314.6,406.12,1966.6589369749436,2301.409394332381,2970.9103090472554,1278.7586774713723,1496.4197289558613,1931.741831924839
UB,610x305x238,7127.55,8340.75,8340.75,1548.415,1811.975,2339.095,238.995,279.675,361.035,1759.21,2058.65,2657.53,369.89,432.85,558.77,2653.2946839189344,3104.919310968966,4008.1685650690283,1681.041911285974,1967.1767046963528,2539.4462915171093
UB,686x254x125,3748.25,4386.25,4386.25,818.035,957.275,1235.755,81.4275,95.2875,123.0075,938.59,1098.35,1417.87,127.464,149.16,192.552,1112.174072251282,1301.48029731533,1680.092747443426,1144.1667827178867,1338.9185755209314,1728.4221611270204
UB,686x254x140,4192.4,4906.0,4906.0,936.945,1096.425,1415.385,96.021,112.365,145.053,1071.13,1253.45,1618.09,149.977,175.505,226.56100000000004,1308.010706210134,1530.6508264161143,1975.9310668280752,1223.2666563482114,1431.4822574287582,1847.9134595898515
UB,686x254x152,4561.35,5337.75,5337.75,1027.89,1202.85,1552.77,106.8075,124.9875,161.3475,1175.0,1375.0,1775.0,166.897,195.305,252.12100000000004,1450.254801431459,1697.1066825261755,2190.810444715608,1307.2509132558805,1529.7617070015622,1974.7832944929257
UB,686x254x170,5094.8,5962.0,5962.0,1155.26,1351.9,1745.18,121.824,142.56,184.032,1323.285,1548.525,1999.005,190.679,223.135,288.047,1645.0765690871292,1925.089602123236,2485.1156681954503,1440.893066816549,1686.1514611683021,2176.6682498718083
UB,686x254x192,5729.3,6704.5,6704.5,1325.165,1550.725,2001.845,141.423,165.495,213.63899999999998,1517.395,1775.675,2292.235,221.135,258.775,334.055,1922.981696290425,2250.2977297015614,2904.929796523834,1557.5755562197724,1822.6947998316487,2352.933287055401
UB,762x267x134,4009.1,4691.5,4691.5,944.23,1104.95,1426.39,85.117,99.605,128.581,1091.34,1277.1,1648.62,133.9265,156.7225,202.3145,1112.0655304006746,1301.3532802561083,1679.9287799669764,1296.939437448154,1517.6950863754992,1959.20638423019
UB,762x267x147,4399.2,5148.0,5148.0,1050.45,1229.25,1586.85,96.679,113.135,146.047,1211.66,1417.9,1830.38,152.092,177.98,229.75600000000003,1259.3568216752549,1473.7154296199792,1902.4326455094276,1389.3356877779156,1625.8183580379862,2098.783698558128
UB,762x267x173,5179.4,6061.0,6061.0,1265.945,1481.425,1912.385,120.71950000000001,141.2675,182.36350000000002,1456.53,1704.45,2200.29,189.7625,222.0625,286.6625,1563.1980240812488,1829.2742834993337,2361.4268023355035,1565.7161950153463,1832.2210792732774,2365.23084778914
UB,762x267x197,5889.1,6891.5,6891.5,1464.99,1714.35,2213.07,143.3735,167.7775,216.5855,1684.245,1970.925,2544.285,225.271,263.615,340.303,1847.1652136409818,2161.5763138351913,2790.398514223611,1720.3883321312471,2013.220388664225,2598.884501730182
UB,762x267x220,6596.45,7719.25,7719.25,1678.605,1964.325,2535.765,166.8265,195.2225,252.0145,1926.53,2254.45,2910.29,261.555,306.075,395.115,2165.4099196226107,2533.990331473268,3271.1511551745816,1849.2817797278312,2164.053146490015,2793.595880014383
UB,838x292x176,5264.0,6160.0,6160.0,1384.855,1620.575,2092.015,125.65450000000001,147.0425,189.81850000000003,1599.88,1872.2,2416.84,197.8465,231.5225,298.8745,1488.0979176458159,1741.3911802238272,2247.9777053798493,1678.3283650207827,1964.0012782158096,2535.347104605863
UB,838x292x194,5799.8,6787.0,6787.0,1560.635,1826.275,2357.555,145.7235,170.5275,220.1355,1795.4,2101.0,2712.2,228.843,267.795,345.699,1721.766813633964,2014.8335053163405,2600.966888681094,1774.659257435072,2076.7289182750837,2680.868239955109
UB,838x292x226,6782.1,7936.5,7936.5,1876.475,2195.875,2834.675,181.7255,212.6575,274.5215,2151.425,2517.625,3250.025,284.82,333.3,430.26,2136.6029124713405,2500.2800039558238,3227.6341869247904,1965.9642691310542,2300.5964851533618,2969.8609171979756
UB,838x292x251,7503.55,8780.75,8780.75,2114.765,2474.725,3194.645,207.646,242.99,313.678,2420.5,2832.5,3656.5,325.005,380.325,490.965,2456.3020792511115,2874.396050187471,3710.5839920601893,2098.928036125425,2456.1923826999655,3170.721075849046
UB,914x305x201,6013.65,7037.25,7037.25,1692.94,1981.1,2557.42,146.029,170.885,220.597,1962.485,2296.525,2964.605,230.77,270.05,348.61,1662.4975361096572,1945.475840128322,2511.432448165652,1956.4668572028847,2289.4824924714612,2955.513763008613
UB,914x305x224,6711.6,7854.0,7854.0,1943.215,2273.975,2935.495,173.665,203.225,262.345,2240.725,2622.125,3384.925,273.305,319.825,412.865,1972.2027119947288,2307.8967906321295,2979.284947906931,2078.576439136491,2432.3766840958933,3139.9771740146984
UB,914x305x238,7132.25,8346.25,8346.25,2087.505,2442.825,3153.465,189.316,221.54,285.988,2404.05,2813.25,3631.65,297.745,348.425,449.785,2143.5658721878212,2508.428148304897,3238.152700539049,2165.4099196226107,2533.990331473268,3271.1511551745816
UB,914x305x253,7585.8,8877.0,8877.0,2232.735,2612.775,3372.855,204.638,239.47,309.134,2570.9,3008.5,3883.7,322.185,377.025,486.705,2312.877591404428,2706.5588835583735,3493.921467866264,2276.6653164954514,2664.1828171755283,3439.2178185356825
UB,914x305x271,8133.35,9517.75,9517.75,2401.7,2810.5,3628.1,222.263,260.095,335.759,2768.3,3239.5,4181.9,350.385,410.025,529.305,2499.1761102411333,2924.5677885800496,3775.3511452578814,2425.91036108097,2838.83127360539,3664.6730986542307
UB,914x305x289,8655.05,10128.25,10128.25,2556.8,2992.0,3862.4,238.29,278.85,359.97,2953.95,3456.75,4462.35,376.235,440.275,568.355,2671.866194557904,3126.651929801802,4036.2234002895993,2575.1554056664877,3013.479730035252,3890.12837877278
UB,914x305x313,9362.4,10956.0,10956.0,2763.6,3234.0,4174.8,259.205,303.325,391.565,3203.05,3748.25,4838.65,410.78,480.7,620.54,2892.7759960071226,3385.163399582803,4369.938206734164,2789.525560616596,3264.3384219981444,4213.96414476124
UB,914x305x345,10332.95,12091.75,12091.75,3118.45,3649.25,4710.85,297.745,348.425,449.785,3607.25,4221.25,5449.25,470.705,550.825,711.065,3334.7312762188203,3902.345110468832,5037.572778968855,2955.051882793262,3458.0394373112636,4464.014546347267
UB,914x305x381,10446.85,12390.45,12390.45,3149.75,3735.75,4907.75,304.01,360.57,473.69,3659.3,4340.1,5701.7,482.245,571.965,751.405,3378.578719762696,4007.1515048348256,5264.297074979084,2992.781722884804,3549.578322491279,4663.171521704229
UB,914x305x425,11653.0,13821.0,13821.0,3526.0,4182.0,5494.0,346.15,410.55,539.35,4112.95,4878.15,6408.55,550.83,653.31,858.27,3807.5730637813554,4515.958750066258,5932.730122636065,3314.279220283047,3930.8893077775674,5164.1094827666075
UB,914x305x474,12983.85,15399.45,15399.45,3921.6,4651.2,6110.4,390.01,462.57,607.69,4598.85,5454.45,7165.65,623.715,739.755,971.835,4244.164182642012,5033.776123598665,6613.000005511973,3707.772296249236,4397.590397877001,5777.226601132531
UB,914x305x521,14269.55,16924.35,16924.35,4306.45,5107.65,6710.05,433.225,513.825,675.025,5076.15,6020.55,7909.35,696.17,825.69,1084.73,4664.5935354172425,5532.424890843706,7268.087601696634,4093.8175537428797,4855.4580288578345,6378.738979087743
UB,914x305x576,15763.8,18696.6,18696.6,4770.85,5658.45,7433.65,487.62,578.34,759.78,5650.2,6701.4,8803.8,786.47,932.79,1225.43,5196.094687679713,6162.809978410823,8096.240559873042,4503.44756973292,5341.2982803809045,7016.999701676874
UB,920x420x344,10274.2,12023.0,12023.0,3271.2,3828.0,4941.6,438.745,513.425,662.785,3689.5,4317.5,5573.5,676.8,792.0,1022.4,3629.639484319804,4247.450460374239,5483.072412483109,2550.733489279767,2984.900891710365,3853.2356965715626
UB,920x420x368,10941.6,12804.0,12804.0,3494.45,4089.25,5278.85,472.35,552.75,713.55,3945.65,4617.25,5960.45,729.44,853.6,1101.92,3899.827285944896,4563.627675041899,5891.228453235906,2689.12434880452,3146.847642218055,4062.294229045126
UB,920x420x390,11616.05,13593.25,13593.25,3724.75,4358.75,5626.75,506.66,592.9,765.38,4211.2,4928.0,6361.6,782.785,916.025,1182.505,4171.263318851976,4881.26558589061,6301.270119967879,2830.2287545944646,3311.9698192062883,4275.451948429936
UB,920x420x420,12551.35,14687.75,14687.75,4053.75,4743.75,6123.75,557.655,652.575,842.415,4589.55,5370.75,6933.15,861.745,1008.425,1301.785,4569.014930403708,5346.719599408594,6902.128937418367,3005.2524886992996,3516.784827201308,4539.849504205325
UB,920x420x449,12285.1,14570.7,14570.7,3966.75,4704.75,6180.75,548.68,650.76,854.92,4504.25,5342.25,7018.25,849.035,1006.995,1322.915,4484.108067765874,5318.36073153627,6986.86605907706,2936.9230843407076,3483.3273791017696,4576.135968623893
UB,920x420x491,13400.95,15894.15,15894.15,4343.0,5151.0,6767.0,601.14,712.98,936.66,4945.0,5865.0,7705.0,932.025,1105.425,1452.225,4924.001052816026,5840.09427194459,7672.280710201715,3185.183700092247,3777.776016388479,4962.960648980943
UB,920x420x537,14673.75,17403.75,17403.75,4747.2,5630.4,7396.8,663.275,786.675,1033.475,5433.05,6443.85,8465.45,1030.925,1222.725,1606.325,5391.599922584051,6394.688280274107,8400.864995654218,3501.7159851754595,4153.198028929032,5456.16211643618
UB,920x420x588,16084.15,19076.55,19076.55,5209.45,6178.65,8117.05,732.72,869.04,1141.68,5985.6,7099.2,9326.4,1141.65,1354.05,1778.85,5925.807115558212,7028.282857987647,9233.234342846516,3839.350422597552,4553.648175638957,5982.243681721767
UB,920x420x656,17958.95,21300.15,21300.15,5817.9,6900.3,9065.1,828.395,982.515,1290.755,6723.05,7973.85,10475.45,1294.73,1535.61,2017.37,6634.0201741126275,7868.256485575444,10336.729108501073,4292.4260463441115,5091.016938687201,6688.198723373382
UB,920x420x725,19842.35,23533.95,23533.95,6424.2,7619.4,10009.8,923.425,1095.225,1438.825,7469.1,8858.7,11637.9,1447.81,1717.17,2255.89,7337.441802783038,8702.547254463603,11432.758157824734,4761.63861011452,5647.524863159082,7419.297369248206
UB,920x420x787,21543.0,25551.0,25551.0,7000.4,8302.8,10907.6,1016.52,1205.64,1583.88,8172.15,9692.55,12733.35,1596.375,1893.375,2487.375,8017.402803264929,9509.012627128173,12492.232274854658,5145.2012614506475,6102.448007767047,8016.9415003998465
UB,920x420x970,26595.5,31543.5,31543.5,8658.05,10268.85,13490.45,1290.43,1530.51,2010.67,10246.9,12153.3,15966.1,2040.35,2419.95,3179.15,9954.10869280426,11806.035891465519,15509.890288788034,6377.815218657039,7564.385491895558,9937.526038372594
UB,920x420x1077,29498.0,34986.0,34986.0,9629.85,11421.45,15004.65,1456.195,1727.115,2268.955,11478.85,13614.45,17885.65,2309.1,2738.7,3597.9,11095.784786460861,13160.116839755905,17288.780946345993,7075.427548918864,8391.786162671211,11024.503390175905
UB,920x420x1194,32723.0,38811.0,38811.0,10713.45,12706.65,16693.05,1646.9,1953.3,2566.1,12863.45,15256.65,20043.05,2618.7,3105.9,4080.3,12366.606052431416,14667.369969162843,19268.897802625695,7853.72457929994,9314.882640565043,12237.198763095255
UB,920x420x1269,34765.5,41233.5,41233.5,11403.6,13525.2,17768.4,1770.955,2100.435,2759.395,13751.4,16309.8,21426.6,2822.95,3348.15,4398.55,13172.98135845399,15623.768587933804,20525.343046893428,8352.728416960532,9906.724401511328,13014.716370612923
UB,920x420x1377,37711.0,44727.0,44727.0,11932.5,14152.5,18592.5,1875.445,2224.365,2922.205,14551.2,17258.4,22672.8,3044.4,3610.8,4743.6,13515.87892093002,16030.461045754206,21059.625295402584,9895.668143856348,11736.722682248228,15418.831759031984
UB,1000x400x296,8873.6,10384.0,10384.0,2968.05,3473.25,4483.65,340.28,398.2,514.04,3351.1,3921.5,5062.3,527.105,616.825,796.265,2941.4841514673053,3442.162304908549,4443.518611791036,2462.5432356610518,2881.69953109272,3720.012121956056
UB,1000x400x321,9606.8,11242.0,11242.0,3306.45,3869.25,4994.85,389.16,455.4,587.88,3713.0,4345.0,5609.0,600.425,702.625,907.025,3364.7973688371394,3937.5288358732478,5082.991769945465,2504.6032027715155,2930.9186415411355,3783.549519080375
UB,1000x400x371,11110.8,13002.0,13002.0,3823.45,4474.25,5775.85,453.315,530.475,684.795,4314.6,5049.0,6517.8,701.24,820.6,1059.32,3918.360806936152,4585.315837904009,5919.225899839719,2883.142906765694,3373.8906355768754,4355.386093199239
UB,1000x400x412,12339.85,14440.25,14440.25,4246.45,4969.25,6414.85,507.6,594.0,766.8,4808.1,5626.5,7263.3,787.015,920.975,1188.895,4363.3823944275155,5106.085780713051,6591.492553284121,3201.984592925665,3747.003247040672,4837.040555270685
UB,1000x400x443,12119.550000000001,14374.35,14374.35,4106.5,4870.5,6398.5,486.76,577.32,758.44,4682.7,5553.9,7296.3,758.735,899.895,1182.215,4181.652159595774,4959.633956729871,6515.597550998066,3249.731460187647,3854.332662083023,5063.535065873775
UB,1000x400x483,13224.65,15685.05,15685.05,4499.95,5337.15,7011.55,539.65,640.05,840.85,5142.8,6099.6,8013.2,842.585,999.345,1312.865,4613.675283126602,5472.033475336203,7188.749859755405,3509.163803648005,4162.031488047634,5467.766856846892
UB,1000x400x539,14774.8,17523.6,17523.6,5020.25,5954.25,7822.25,608.88,722.16,948.72,5766.3,6839.1,8984.7,953.74,1131.18,1486.06,5163.2498082157845,6123.854423697791,8045.063654661804,3927.482941189349,4658.1774418757395,6119.566443248519
